danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,popularity,song_name,artist_name
0.62,0.436,10,-8.108,1,0.213,0.554,0.0,0.0891,0.368,172.854,audio_features,4YF13O2n16dcTyGgVmiGvN,spotify:track:4YF13O2n16dcTyGgVmiGvN,https://api.spotify.com/v1/tracks/4YF13O2n16dcTyGgVmiGvN,https://api.spotify.com/v1/audio-analysis/4YF13O2n16dcTyGgVmiGvN,169705,3,80,Llorar y Llorar - con Carin Leon,Mau y Ricky
0.674,0.832,9,-7.892,1,0.0308,0.146,5.06e-06,0.138,0.981,125.996,audio_features,3kXoKlD84c6OmIcOLfrfEs,spotify:track:3kXoKlD84c6OmIcOLfrfEs,https://api.spotify.com/v1/tracks/3kXoKlD84c6OmIcOLfrfEs,https://api.spotify.com/v1/audio-analysis/3kXoKlD84c6OmIcOLfrfEs,216022,4,81,September,"Earth, Wind & Fire"
0.501,0.519,4,-5.88,0,0.0409,0.109,0.0,0.454,0.168,133.99,audio_features,23L5CiUhw2jV1OIMwthR3S,spotify:track:23L5CiUhw2jV1OIMwthR3S,https://api.spotify.com/v1/tracks/23L5CiUhw2jV1OIMwthR3S,https://api.spotify.com/v1/audio-analysis/23L5CiUhw2jV1OIMwthR3S,195707,4,82,In the Name of Love,Martin Garrix
0.534,0.573,1,-6.757,1,0.414,0.00926,0.0,0.136,0.373,160.333,audio_features,2HHLfzE7PkljuqyYU4vwmh,spotify:track:2HHLfzE7PkljuqyYU4vwmh,https://api.spotify.com/v1/tracks/2HHLfzE7PkljuqyYU4vwmh,https://api.spotify.com/v1/audio-analysis/2HHLfzE7PkljuqyYU4vwmh,225533,4,70,Me or Sum (feat. Future & Lil Baby),Nardo Wick
0.453,0.987,8,-4.485,1,0.0889,0.0195,0.283,0.268,0.316,123.544,audio_features,0G21yYKMZoHa30cYVi1iA8,spotify:track:0G21yYKMZoHa30cYVi1iA8,https://api.spotify.com/v1/tracks/0G21yYKMZoHa30cYVi1iA8,https://api.spotify.com/v1/audio-analysis/0G21yYKMZoHa30cYVi1iA8,273480,4,84,Welcome To The Jungle,Guns N' Roses
0.566,0.468,7,-9.575,1,0.116,0.677,2.49e-05,0.259,0.718,149.328,audio_features,2QWKbE6GpWhRtlbRwcP7g8,spotify:track:2QWKbE6GpWhRtlbRwcP7g8,https://api.spotify.com/v1/tracks/2QWKbE6GpWhRtlbRwcP7g8,https://api.spotify.com/v1/audio-analysis/2QWKbE6GpWhRtlbRwcP7g8,176800,4,77,Cool Yule,Louis Armstrong
0.571,0.212,5,-16.206,1,0.044,0.56,0.28,0.0742,0.39,94.164,audio_features,4HISFDmENrT1reZ5nMUe4l,spotify:track:4HISFDmENrT1reZ5nMUe4l,https://api.spotify.com/v1/tracks/4HISFDmENrT1reZ5nMUe4l,https://api.spotify.com/v1/audio-analysis/4HISFDmENrT1reZ5nMUe4l,260220,4,70,R e s e n t m e n t,PARTYNEXTDOOR
0.767,0.677,11,-6.128,0,0.184,0.0339,5.51e-06,0.144,0.538,146.155,audio_features,3hsmbFKT5Cujb5GQjqEU39,spotify:track:3hsmbFKT5Cujb5GQjqEU39,https://api.spotify.com/v1/tracks/3hsmbFKT5Cujb5GQjqEU39,https://api.spotify.com/v1/audio-analysis/3hsmbFKT5Cujb5GQjqEU39,222587,4,73,Look At Me Now (feat. Lil' Wayne & Busta Rhymes),Chris Brown
0.657,0.736,9,-7.73,0,0.0768,0.0817,0.0,0.302,0.379,113.96,audio_features,1XBGTp6OqwYaYhemH3aMKT,spotify:track:1XBGTp6OqwYaYhemH3aMKT,https://api.spotify.com/v1/tracks/1XBGTp6OqwYaYhemH3aMKT,https://api.spotify.com/v1/audio-analysis/1XBGTp6OqwYaYhemH3aMKT,228827,4,68,E,Matt Mason
0.821,0.636,11,-4.479,1,0.169,0.142,0.0,0.233,0.163,127.961,audio_features,0QNNd0qMCDbraS1nQPg3aA,spotify:track:0QNNd0qMCDbraS1nQPg3aA,https://api.spotify.com/v1/tracks/0QNNd0qMCDbraS1nQPg3aA,https://api.spotify.com/v1/audio-analysis/0QNNd0qMCDbraS1nQPg3aA,142657,4,73,HOTEL LOBBY (Unc & Phew),Quavo
0.741,0.787,1,-3.653,1,0.0373,0.0114,0.0,0.261,0.296,122.978,audio_features,3LkWdvgrJtFuM0ZoXKPlpH,spotify:track:3LkWdvgrJtFuM0ZoXKPlpH,https://api.spotify.com/v1/tracks/3LkWdvgrJtFuM0ZoXKPlpH,https://api.spotify.com/v1/audio-analysis/3LkWdvgrJtFuM0ZoXKPlpH,183411,4,73,"LOCK IT UP (feat. Yeat, midwxst & Matt Ox)",Whethan
0.904,0.723,11,-5.224,0,0.26,0.0631,0.0,0.185,0.835,145.013,audio_features,2MbdDtCv5LUVjYy9RuGTgC,spotify:track:2MbdDtCv5LUVjYy9RuGTgC,https://api.spotify.com/v1/tracks/2MbdDtCv5LUVjYy9RuGTgC,https://api.spotify.com/v1/audio-analysis/2MbdDtCv5LUVjYy9RuGTgC,227478,4,73,"WHATS POPPIN (feat. DaBaby, Tory Lanez & Lil Wayne) - Remix",Jack Harlow
0.364,0.64,4,-5.757,1,0.0506,0.201,7.25e-05,0.12,0.386,93.507,audio_features,6JmSfynzr6E0QllQZNEXEb,spotify:track:6JmSfynzr6E0QllQZNEXEb,https://api.spotify.com/v1/tracks/6JmSfynzr6E0QllQZNEXEb,https://api.spotify.com/v1/audio-analysis/6JmSfynzr6E0QllQZNEXEb,219213,4,69,Angel of Small Death and the Codeine Scene,Hozier
0.859,0.665,11,-2.907,0,0.102,0.00348,0.0,0.094,0.236,145.913,audio_features,2ZBnK2CGFK6jcagWrpyPzA,spotify:track:2ZBnK2CGFK6jcagWrpyPzA,https://api.spotify.com/v1/tracks/2ZBnK2CGFK6jcagWrpyPzA,https://api.spotify.com/v1/audio-analysis/2ZBnK2CGFK6jcagWrpyPzA,210557,4,68,Handsome And Wealthy,Migos
0.867,0.673,6,-6.928,0,0.101,0.102,0.019,0.104,0.567,103.014,audio_features,11BbPUv7NlzlcbY7AmHHKy,spotify:track:11BbPUv7NlzlcbY7AmHHKy,https://api.spotify.com/v1/tracks/11BbPUv7NlzlcbY7AmHHKy,https://api.spotify.com/v1/audio-analysis/11BbPUv7NlzlcbY7AmHHKy,238027,4,73,AT THE PARTY (feat. Pharrell Williams & Travis Scott),Kid Cudi
0.794,0.811,6,-8.966,0,0.038,0.0426,1.07e-06,0.101,0.862,116.047,audio_features,2Foc5Q5nqNiosCNqttzHof,spotify:track:2Foc5Q5nqNiosCNqttzHof,https://api.spotify.com/v1/tracks/2Foc5Q5nqNiosCNqttzHof,https://api.spotify.com/v1/audio-analysis/2Foc5Q5nqNiosCNqttzHof,248413,4,82,Get Lucky (Radio Edit) [feat. Pharrell Williams and Nile Rodgers],Daft Punk
0.598,0.821,10,-4.433,1,0.0447,0.0231,0.0,0.143,0.673,128.03,audio_features,1msEuwSBneBKpVCZQcFTsU,spotify:track:1msEuwSBneBKpVCZQcFTsU,https://api.spotify.com/v1/tracks/1msEuwSBneBKpVCZQcFTsU,https://api.spotify.com/v1/audio-analysis/1msEuwSBneBKpVCZQcFTsU,225328,4,73,Forever & Always (Taylor’s Version),Taylor Swift
0.724,0.343,9,-11.791,1,0.0478,0.191,0.559,0.104,0.176,134.017,audio_features,7q1rfAWSkb8AQpZCgEX3jq,spotify:track:7q1rfAWSkb8AQpZCgEX3jq,https://api.spotify.com/v1/tracks/7q1rfAWSkb8AQpZCgEX3jq,https://api.spotify.com/v1/audio-analysis/7q1rfAWSkb8AQpZCgEX3jq,282040,4,70,Running on E,Brent Faiyaz
0.277,0.348,10,-10.106,1,0.0329,0.82,0.0,0.126,0.274,117.835,audio_features,00IqwkT0PZhJ86PJajRCqk,spotify:track:00IqwkT0PZhJ86PJajRCqk,https://api.spotify.com/v1/tracks/00IqwkT0PZhJ86PJajRCqk,https://api.spotify.com/v1/audio-analysis/00IqwkT0PZhJ86PJajRCqk,213107,4,69,Silver Bells (with Percy Faith & His Orchestra),Johnny Mathis
0.676,0.486,11,-9.403,0,0.0257,0.04,0.000367,0.39,0.363,100.974,audio_features,6ztAOF9gzTWhF4IHW0Sclj,spotify:track:6ztAOF9gzTWhF4IHW0Sclj,https://api.spotify.com/v1/tracks/6ztAOF9gzTWhF4IHW0Sclj,https://api.spotify.com/v1/audio-analysis/6ztAOF9gzTWhF4IHW0Sclj,237781,3,69,Estás en Mí Pasado,Ivan Cornejo
0.333,0.907,0,-3.191,1,0.0959,0.153,0.0,0.395,0.353,187.826,audio_features,3z1PqYwMtct2Dm4R9lhWnT,spotify:track:3z1PqYwMtct2Dm4R9lhWnT,https://api.spotify.com/v1/tracks/3z1PqYwMtct2Dm4R9lhWnT,https://api.spotify.com/v1/audio-analysis/3z1PqYwMtct2Dm4R9lhWnT,191693,4,68,Gunpowder & Lead,Miranda Lambert
0.578,0.817,0,-6.542,1,0.0363,0.183,3.06e-06,0.285,0.726,141.621,audio_features,5DiXcVovI0FcY2s0icWWUu,spotify:track:5DiXcVovI0FcY2s0icWWUu,https://api.spotify.com/v1/tracks/5DiXcVovI0FcY2s0icWWUu,https://api.spotify.com/v1/audio-analysis/5DiXcVovI0FcY2s0icWWUu,272293,4,80,Mr. Jones,Counting Crows
0.621,0.82,10,-4.865,1,0.0367,0.332,0.0,0.104,0.452,144.905,audio_features,22PMfvdz35fFKYnJyMn077,spotify:track:22PMfvdz35fFKYnJyMn077,https://api.spotify.com/v1/tracks/22PMfvdz35fFKYnJyMn077,https://api.spotify.com/v1/audio-analysis/22PMfvdz35fFKYnJyMn077,230192,4,78,Marry You,Bruno Mars
0.772,0.75,5,-3.67,0,0.0455,0.0201,0.0,0.074,0.587,114.061,audio_features,54ipXppHLA8U4yqpOFTUhr,spotify:track:54ipXppHLA8U4yqpOFTUhr,https://api.spotify.com/v1/tracks/54ipXppHLA8U4yqpOFTUhr,https://api.spotify.com/v1/audio-analysis/54ipXppHLA8U4yqpOFTUhr,165265,4,86,Bones,Imagine Dragons
0.375,0.682,0,-6.898,0,0.0364,0.00152,0.598,0.0897,0.396,159.23,audio_features,6AioOohg4bQZFA4jIYQQ2r,spotify:track:6AioOohg4bQZFA4jIYQQ2r,https://api.spotify.com/v1/tracks/6AioOohg4bQZFA4jIYQQ2r,https://api.spotify.com/v1/audio-analysis/6AioOohg4bQZFA4jIYQQ2r,363067,4,71,Forty Six & 2,TOOL
0.698,0.632,9,-6.508,1,0.0247,0.554,0.0,0.118,0.458,102.408,audio_features,3EUl8M6SzxZl03NPkB8mUd,spotify:track:3EUl8M6SzxZl03NPkB8mUd,https://api.spotify.com/v1/tracks/3EUl8M6SzxZl03NPkB8mUd,https://api.spotify.com/v1/audio-analysis/3EUl8M6SzxZl03NPkB8mUd,263760,4,72,Neon Moon,Brooks & Dunn
0.525,0.552,1,-6.575,1,0.0709,0.0332,0.0,0.378,0.148,144.382,audio_features,3ejvAIZxccW0Yio4a72ukg,spotify:track:3ejvAIZxccW0Yio4a72ukg,https://api.spotify.com/v1/tracks/3ejvAIZxccW0Yio4a72ukg,https://api.spotify.com/v1/audio-analysis/3ejvAIZxccW0Yio4a72ukg,199547,4,72,WHAT'S THE MOVE? (feat. Future and BabyDrill),The Kid LAROI
0.489,0.581,11,-5.731,1,0.0281,0.0312,0.0,0.132,0.494,86.016,audio_features,42fw0rxRO2xbesF6mJfd4Y,spotify:track:42fw0rxRO2xbesF6mJfd4Y,https://api.spotify.com/v1/tracks/42fw0rxRO2xbesF6mJfd4Y,https://api.spotify.com/v1/audio-analysis/42fw0rxRO2xbesF6mJfd4Y,196747,4,73,Tequila,Dan + Shay
0.594,0.51,4,-9.621,1,0.0383,0.047,7.27e-05,0.0959,0.368,141.979,audio_features,3vUn7FE3ZaQgJmkhIrIirF,spotify:track:3vUn7FE3ZaQgJmkhIrIirF,https://api.spotify.com/v1/tracks/3vUn7FE3ZaQgJmkhIrIirF,https://api.spotify.com/v1/audio-analysis/3vUn7FE3ZaQgJmkhIrIirF,217984,4,71,The Cave,Mumford & Sons
0.612,0.921,7,-2.882,1,0.085,0.0183,0.0,0.0576,0.446,139.988,audio_features,70eDxAyAraNTiD6lx2ZEnH,spotify:track:70eDxAyAraNTiD6lx2ZEnH,https://api.spotify.com/v1/tracks/70eDxAyAraNTiD6lx2ZEnH,https://api.spotify.com/v1/audio-analysis/70eDxAyAraNTiD6lx2ZEnH,202173,4,74,Ex's & Oh's,Elle King
0.911,0.471,1,-7.439,1,0.333,0.000742,0.000435,0.158,0.0938,126.931,audio_features,1mSYxiYncRwdKx6cT0bQoP,spotify:track:1mSYxiYncRwdKx6cT0bQoP,https://api.spotify.com/v1/tracks/1mSYxiYncRwdKx6cT0bQoP,https://api.spotify.com/v1/audio-analysis/1mSYxiYncRwdKx6cT0bQoP,121067,4,67,No Bap,LUCKI
0.625,0.712,2,-5.996,1,0.0539,0.0229,0.0,0.252,0.398,163.015,audio_features,3IelG5zYpWWCZIH4cqWlPV,spotify:track:3IelG5zYpWWCZIH4cqWlPV,https://api.spotify.com/v1/tracks/3IelG5zYpWWCZIH4cqWlPV,https://api.spotify.com/v1/audio-analysis/3IelG5zYpWWCZIH4cqWlPV,203557,4,75,SHOOTING STAR,XG
0.763,0.654,1,-7.042,1,0.229,0.0456,0.0,0.108,0.334,156.085,audio_features,6N0I4EqoaIHib3W1LFPMzC,spotify:track:6N0I4EqoaIHib3W1LFPMzC,https://api.spotify.com/v1/tracks/6N0I4EqoaIHib3W1LFPMzC,https://api.spotify.com/v1/audio-analysis/6N0I4EqoaIHib3W1LFPMzC,176578,4,68,Murda Musik (feat. Destroy Lonely),Ken Carson
0.954,0.41,0,-7.725,1,0.157,0.608,1.76e-05,0.133,0.457,130.074,audio_features,0RjJSBBEolCDJ6wDiuVCmh,spotify:track:0RjJSBBEolCDJ6wDiuVCmh,https://api.spotify.com/v1/tracks/0RjJSBBEolCDJ6wDiuVCmh,https://api.spotify.com/v1/audio-analysis/0RjJSBBEolCDJ6wDiuVCmh,120055,4,70,ATTENTION!,XXXTENTACION
0.547,0.863,8,-4.715,0,0.0841,1.63e-05,0.000186,0.354,0.502,118.719,audio_features,3kT9d883WaRCyzvDyRTagb,spotify:track:3kT9d883WaRCyzvDyRTagb,https://api.spotify.com/v1/tracks/3kT9d883WaRCyzvDyRTagb,https://api.spotify.com/v1/audio-analysis/3kT9d883WaRCyzvDyRTagb,109394,3,65,XTAYALIVE (Sped Up),jnhygs
0.9,0.725,5,-6.213,0,0.135,0.179,0.00101,0.0791,0.791,100.015,audio_features,0f0SbtoKGe41cX5LzlnX6X,spotify:track:0f0SbtoKGe41cX5LzlnX6X,https://api.spotify.com/v1/tracks/0f0SbtoKGe41cX5LzlnX6X,https://api.spotify.com/v1/audio-analysis/0f0SbtoKGe41cX5LzlnX6X,157262,4,75,Tinnitus (Wanna be a rock),TOMORROW X TOGETHER
0.584,0.836,0,-4.925,1,0.079,0.0558,0.0,0.0663,0.484,104.973,audio_features,1Z8TPHiKeCUyClxV6WTTIf,spotify:track:1Z8TPHiKeCUyClxV6WTTIf,https://api.spotify.com/v1/tracks/1Z8TPHiKeCUyClxV6WTTIf,https://api.spotify.com/v1/audio-analysis/1Z8TPHiKeCUyClxV6WTTIf,202204,4,74,0X1=LOVESONG (I Know I Love You) feat. Seori,TOMORROW X TOGETHER
0.335,0.232,4,-11.042,1,0.0334,0.908,8.89e-06,0.292,0.381,93.391,audio_features,4ebeguLa37ZxmLkJjAU5cQ,spotify:track:4ebeguLa37ZxmLkJjAU5cQ,https://api.spotify.com/v1/tracks/4ebeguLa37ZxmLkJjAU5cQ,https://api.spotify.com/v1/audio-analysis/4ebeguLa37ZxmLkJjAU5cQ,206347,3,0,It’s Beginning to Look a Lot Like Christmas,Michael Bublé
0.731,0.204,9,-11.314,0,0.0369,0.307,0.0109,0.0989,0.191,142.141,audio_features,2UwbhMie1EAYuTZ0QXeMwl,spotify:track:2UwbhMie1EAYuTZ0QXeMwl,https://api.spotify.com/v1/tracks/2UwbhMie1EAYuTZ0QXeMwl,https://api.spotify.com/v1/audio-analysis/2UwbhMie1EAYuTZ0QXeMwl,163202,4,70,Save Me,XXXTENTACION
0.703,0.594,5,-6.146,0,0.0752,0.342,0.0,0.123,0.475,153.848,audio_features,1000nHvUdawXuUHgBod4Wv,spotify:track:1000nHvUdawXuUHgBod4Wv,https://api.spotify.com/v1/tracks/1000nHvUdawXuUHgBod4Wv,https://api.spotify.com/v1/audio-analysis/1000nHvUdawXuUHgBod4Wv,114893,4,72,Panini,Lil Nas X
0.793,0.78,1,-4.247,0,0.249,0.341,0.0,0.111,0.576,178.046,audio_features,3Zyk5Vd9WNPNVWxvb0EZTk,spotify:track:3Zyk5Vd9WNPNVWxvb0EZTk,https://api.spotify.com/v1/tracks/3Zyk5Vd9WNPNVWxvb0EZTk,https://api.spotify.com/v1/audio-analysis/3Zyk5Vd9WNPNVWxvb0EZTk,203360,4,73,X SI VOLVEMOS,KAROL G
0.703,0.868,7,-4.661,0,0.0291,0.15,0.132,0.104,0.733,121.03,audio_features,1NDxZ7cFAo481dtYWdrUnR,spotify:track:1NDxZ7cFAo481dtYWdrUnR,https://api.spotify.com/v1/tracks/1NDxZ7cFAo481dtYWdrUnR,https://api.spotify.com/v1/audio-analysis/1NDxZ7cFAo481dtYWdrUnR,193613,4,70,Pretty Girl - Cheat Codes X CADE Remix,Maggie Lindemann
0.67,0.366,1,-12.021,1,0.229,0.415,0.0,0.337,0.649,63.116,audio_features,0j2BydmlwcMqffV08hFDyI,spotify:track:0j2BydmlwcMqffV08hFDyI,https://api.spotify.com/v1/tracks/0j2BydmlwcMqffV08hFDyI,https://api.spotify.com/v1/audio-analysis/0j2BydmlwcMqffV08hFDyI,159467,4,64,Rip X,iamjakehill
0.81,0.511,5,-6.924,0,0.164,0.12,0.0,0.0832,0.837,151.947,audio_features,6zFMeegAMYQo0mt8rXtrli,spotify:track:6zFMeegAMYQo0mt8rXtrli,https://api.spotify.com/v1/tracks/6zFMeegAMYQo0mt8rXtrli,https://api.spotify.com/v1/audio-analysis/6zFMeegAMYQo0mt8rXtrli,154998,4,74,HOLIDAY,Lil Nas X
0.924,0.55,2,-6.402,1,0.252,0.00213,4.34e-05,0.101,0.298,139.992,audio_features,2KmFKaUoWcteeDobI68uka,spotify:track:2KmFKaUoWcteeDobI68uka,https://api.spotify.com/v1/tracks/2KmFKaUoWcteeDobI68uka,https://api.spotify.com/v1/audio-analysis/2KmFKaUoWcteeDobI68uka,185391,4,65,Thunder Man,Xavier Wulf
0.502,0.858,9,-6.67,1,0.101,0.235,0.0,0.0979,0.878,167.129,audio_features,7Lbm7AgXKNxz7M6HUsUx8O,spotify:track:7Lbm7AgXKNxz7M6HUsUx8O,https://api.spotify.com/v1/tracks/7Lbm7AgXKNxz7M6HUsUx8O,https://api.spotify.com/v1/audio-analysis/7Lbm7AgXKNxz7M6HUsUx8O,251747,3,67,Comando X (En Vivo),Tito Y Su Torbellino
0.782,0.461,0,-6.112,1,0.0303,0.624,0.0,0.104,0.666,101.942,audio_features,2WbciITogHwrgtxtkhmdPj,spotify:track:2WbciITogHwrgtxtkhmdPj,https://api.spotify.com/v1/tracks/2WbciITogHwrgtxtkhmdPj,https://api.spotify.com/v1/audio-analysis/2WbciITogHwrgtxtkhmdPj,147598,3,64,XL,Grupo Firme
0.813,0.596,2,-3.938,1,0.0578,0.00104,0.0,0.176,0.177,130.048,audio_features,1GLcGInllpE4JUTStzaCOM,spotify:track:1GLcGInllpE4JUTStzaCOM,https://api.spotify.com/v1/tracks/1GLcGInllpE4JUTStzaCOM,https://api.spotify.com/v1/audio-analysis/1GLcGInllpE4JUTStzaCOM,214000,4,60,My X,Rae Sremmurd
0.834,0.374,1,-10.173,1,0.333,0.123,0.0,0.134,0.545,140.001,audio_features,0GRmh4ZlobfhvDE9L4CbOs,spotify:track:0GRmh4ZlobfhvDE9L4CbOs,https://api.spotify.com/v1/tracks/0GRmh4ZlobfhvDE9L4CbOs,https://api.spotify.com/v1/audio-analysis/0GRmh4ZlobfhvDE9L4CbOs,203494,4,67,Off the Wall!,XXXTENTACION
0.49,0.13,10,-17.092,1,0.0402,0.939,1.22e-06,0.298,0.599,68.354,audio_features,26hUXfKoJYkAMK07nW2dzQ,spotify:track:26hUXfKoJYkAMK07nW2dzQ,https://api.spotify.com/v1/tracks/26hUXfKoJYkAMK07nW2dzQ,https://api.spotify.com/v1/audio-analysis/26hUXfKoJYkAMK07nW2dzQ,115267,3,73,I Wish You A Merry Christmas - Remastered 2006,Bing Crosby
0.74,0.899,1,-5.486,0,0.106,0.0856,0.0627,0.0541,0.842,162.02,audio_features,1s7AggVbT1tlkjwfVCjvux,spotify:track:1s7AggVbT1tlkjwfVCjvux,https://api.spotify.com/v1/tracks/1s7AggVbT1tlkjwfVCjvux,https://api.spotify.com/v1/audio-analysis/1s7AggVbT1tlkjwfVCjvux,213044,4,70,LOCO X PERREARTE,Wisin
0.618,0.71,8,-6.066,1,0.331,0.407,0.0,0.183,0.233,112.014,audio_features,5BQrp63SHCVf4bzCzJePne,spotify:track:5BQrp63SHCVf4bzCzJePne,https://api.spotify.com/v1/tracks/5BQrp63SHCVf4bzCzJePne,https://api.spotify.com/v1/audio-analysis/5BQrp63SHCVf4bzCzJePne,249450,4,62,Don't Cry (feat. XXXTENTACION),Lil Wayne
0.652,0.879,0,-6.405,1,0.0784,0.00284,0.0896,0.0918,0.789,173.925,audio_features,7GRv55NwkjxU2ysJLwzC9c,spotify:track:7GRv55NwkjxU2ysJLwzC9c,https://api.spotify.com/v1/tracks/7GRv55NwkjxU2ysJLwzC9c,https://api.spotify.com/v1/audio-analysis/7GRv55NwkjxU2ysJLwzC9c,117810,4,70,Speed Drive,Charli XCX
0.646,0.568,8,-8.44,0,0.0395,0.664,0.0,0.145,0.65,95.984,audio_features,2eXvwd7kOvTWVfd9Kinx2x,spotify:track:2eXvwd7kOvTWVfd9Kinx2x,https://api.spotify.com/v1/tracks/2eXvwd7kOvTWVfd9Kinx2x,https://api.spotify.com/v1/audio-analysis/2eXvwd7kOvTWVfd9Kinx2x,163269,4,75,Amigos con Derecho,Xavi
0.556,0.64,11,-7.504,1,0.445,0.552,0.0,0.215,0.703,88.399,audio_features,5BYCMWNQqz4nqErN1ReRGL,spotify:track:5BYCMWNQqz4nqErN1ReRGL,https://api.spotify.com/v1/tracks/5BYCMWNQqz4nqErN1ReRGL,https://api.spotify.com/v1/audio-analysis/5BYCMWNQqz4nqErN1ReRGL,118361,5,68,Curse,Bass Santana
0.445,0.923,7,-4.588,1,0.0427,0.000352,0.0,0.382,0.641,121.038,audio_features,5DRRXS19BxUBAwQaYB9WYB,spotify:track:5DRRXS19BxUBAwQaYB9WYB,https://api.spotify.com/v1/tracks/5DRRXS19BxUBAwQaYB9WYB,https://api.spotify.com/v1/audio-analysis/5DRRXS19BxUBAwQaYB9WYB,137892,4,0,Xmas Time of the Year,Green Day
0.364,0.554,4,-9.076,1,0.0301,0.077,0.000297,0.125,0.257,150.079,audio_features,0j3mqDTK4Z6lvrLzFCUUz6,spotify:track:0j3mqDTK4Z6lvrLzFCUUz6,https://api.spotify.com/v1/tracks/0j3mqDTK4Z6lvrLzFCUUz6,https://api.spotify.com/v1/audio-analysis/0j3mqDTK4Z6lvrLzFCUUz6,214800,3,84,Good Looking,Suki Waterhouse
0.754,0.449,7,-9.211,1,0.109,0.0332,8.29e-05,0.552,0.357,77.169,audio_features,6DCZcSspjsKoFjzjrWoCdn,spotify:track:6DCZcSspjsKoFjzjrWoCdn,https://api.spotify.com/v1/tracks/6DCZcSspjsKoFjzjrWoCdn,https://api.spotify.com/v1/audio-analysis/6DCZcSspjsKoFjzjrWoCdn,198973,4,86,God's Plan,Drake
0.563,0.664,9,-5.044,1,0.154,0.335,0.0,0.0849,0.688,166.928,audio_features,4ZtFanR9U6ndgddUvNcjcG,spotify:track:4ZtFanR9U6ndgddUvNcjcG,https://api.spotify.com/v1/tracks/4ZtFanR9U6ndgddUvNcjcG,https://api.spotify.com/v1/audio-analysis/4ZtFanR9U6ndgddUvNcjcG,178147,4,86,good 4 u,Olivia Rodrigo
0.573,0.545,7,-4.247,0,0.0288,0.0969,0.0,0.329,0.297,83.378,audio_features,7vgTNTaEz3CsBZ1N4YQalM,spotify:track:7vgTNTaEz3CsBZ1N4YQalM,https://api.spotify.com/v1/tracks/7vgTNTaEz3CsBZ1N4YQalM,https://api.spotify.com/v1/audio-analysis/7vgTNTaEz3CsBZ1N4YQalM,271387,4,82,Ghost Town,Kanye West
0.92,0.833,1,-3.18,1,0.253,0.0277,0.0,0.0596,0.645,141.034,audio_features,4PklAHGXT5ityno3IA8SKd,spotify:track:4PklAHGXT5ityno3IA8SKd,https://api.spotify.com/v1/tracks/4PklAHGXT5ityno3IA8SKd,https://api.spotify.com/v1/audio-analysis/4PklAHGXT5ityno3IA8SKd,165726,4,79,Go Stupid,Polo G
0.647,0.514,8,-10.05,1,0.0593,0.0655,0.0,0.398,0.386,79.975,audio_features,1DIXPcTDzTj8ZMHt3PDt8p,spotify:track:1DIXPcTDzTj8ZMHt3PDt8p,https://api.spotify.com/v1/tracks/1DIXPcTDzTj8ZMHt3PDt8p,https://api.spotify.com/v1/audio-analysis/1DIXPcTDzTj8ZMHt3PDt8p,240693,4,87,Gangsta's Paradise,Coolio
0.738,0.843,11,-4.749,0,0.0607,0.355,4.54e-05,0.358,0.734,143.09,audio_features,775hCSePn3GW4h9nZ636kq,spotify:track:775hCSePn3GW4h9nZ636kq,https://api.spotify.com/v1/tracks/775hCSePn3GW4h9nZ636kq,https://api.spotify.com/v1/audio-analysis/775hCSePn3GW4h9nZ636kq,225480,3,84,GAVILÁN II,Peso Pluma
0.8,0.535,7,-6.684,1,0.135,0.0713,9.48e-06,0.213,0.451,92.027,audio_features,1ZY1PqizIl78geGM4xWlEA,spotify:track:1ZY1PqizIl78geGM4xWlEA,https://api.spotify.com/v1/tracks/1ZY1PqizIl78geGM4xWlEA,https://api.spotify.com/v1/audio-analysis/1ZY1PqizIl78geGM4xWlEA,209680,4,84,Gorgeous,Taylor Swift
0.525,0.621,7,-7.364,1,0.116,0.0489,0.0,0.294,0.591,191.9,audio_features,0lizgQ7Qw35od7CYaoMBZb,spotify:track:0lizgQ7Qw35od7CYaoMBZb,https://api.spotify.com/v1/tracks/0lizgQ7Qw35od7CYaoMBZb,https://api.spotify.com/v1/audio-analysis/0lizgQ7Qw35od7CYaoMBZb,204093,4,95,Santa Tell Me,Ariana Grande
0.628,0.523,11,-8.307,0,0.0946,0.701,0.00274,0.219,0.416,169.982,audio_features,5mjYQaktjmjcMKcUIcqz4s,spotify:track:5mjYQaktjmjcMKcUIcqz4s,https://api.spotify.com/v1/tracks/5mjYQaktjmjcMKcUIcqz4s,https://api.spotify.com/v1/audio-analysis/5mjYQaktjmjcMKcUIcqz4s,172965,4,97,Strangers,Kenya Grace
0.711,0.809,2,-4.389,0,0.0955,0.0447,0.0,0.339,0.816,106.017,audio_features,2KslE17cAJNHTsI2MI0jb2,spotify:track:2KslE17cAJNHTsI2MI0jb2,https://api.spotify.com/v1/tracks/2KslE17cAJNHTsI2MI0jb2,https://api.spotify.com/v1/audio-analysis/2KslE17cAJNHTsI2MI0jb2,206020,4,98,Standing Next to You,Jung Kook
