,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
5155,0.519,0.0306,2,-22.126,1,0.0377,0.992,0.949,0.09,0.258,82.101,audio_features,6gGD7PRnQmj1BcoOs4rqiJ,spotify:track:6gGD7PRnQmj1BcoOs4rqiJ,https://api.spotify.com/v1/tracks/6gGD7PRnQmj1BcoOs4rqiJ,https://api.spotify.com/v1/audio-analysis/6gGD7PRnQmj1BcoOs4rqiJ,136000,4
5156,0.57,0.635,1,-6.641,1,0.121,0.186,0.0,0.0874,0.364,84.856,audio_features,0ApadYqa3GRQkJJ3E7pQDJ,spotify:track:0ApadYqa3GRQkJJ3E7pQDJ,https://api.spotify.com/v1/tracks/0ApadYqa3GRQkJJ3E7pQDJ,https://api.spotify.com/v1/audio-analysis/0ApadYqa3GRQkJJ3E7pQDJ,176455,4
5157,0.429,0.167,7,-15.725,0,0.0298,0.902,0.522,0.109,0.0913,109.071,audio_features,1GxNPd5r7D1zChEMuMhue0,spotify:track:1GxNPd5r7D1zChEMuMhue0,https://api.spotify.com/v1/tracks/1GxNPd5r7D1zChEMuMhue0,https://api.spotify.com/v1/audio-analysis/1GxNPd5r7D1zChEMuMhue0,268456,4
5158,0.194,0.121,6,-31.274,0,0.0504,0.979,0.931,0.0902,0.0886,70.103,audio_features,0QZMfHkSdCXeJpszp7peVR,spotify:track:0QZMfHkSdCXeJpszp7peVR,https://api.spotify.com/v1/tracks/0QZMfHkSdCXeJpszp7peVR,https://api.spotify.com/v1/audio-analysis/0QZMfHkSdCXeJpszp7peVR,224571,4
5159,0.809,0.501,2,-11.157,1,0.249,0.00212,2.97e-06,0.102,0.152,136.975,audio_features,1WLJf9sn8cYMLhmzzx5vqG,spotify:track:1WLJf9sn8cYMLhmzzx5vqG,https://api.spotify.com/v1/tracks/1WLJf9sn8cYMLhmzzx5vqG,https://api.spotify.com/v1/audio-analysis/1WLJf9sn8cYMLhmzzx5vqG,154599,4
5160,0.631,0.667,3,-7.259,0,0.041,0.00167,0.00143,0.596,0.709,119.933,audio_features,02x1qzpnBEEY3z7DD1VVoP,spotify:track:02x1qzpnBEEY3z7DD1VVoP,https://api.spotify.com/v1/tracks/02x1qzpnBEEY3z7DD1VVoP,https://api.spotify.com/v1/audio-analysis/02x1qzpnBEEY3z7DD1VVoP,134284,4
5161,0.797,0.293,5,-7.479,1,0.08,0.591,0.0724,0.148,0.478,80.035,audio_features,4axYWgXASdsCBHuwInAubT,spotify:track:4axYWgXASdsCBHuwInAubT,https://api.spotify.com/v1/tracks/4axYWgXASdsCBHuwInAubT,https://api.spotify.com/v1/audio-analysis/4axYWgXASdsCBHuwInAubT,121630,4
5162,0.775,0.719,7,-6.212,0,0.0435,0.132,1.79e-06,0.0662,0.712,117.513,audio_features,48td6xvpokdYwvbl3JIiXP,spotify:track:48td6xvpokdYwvbl3JIiXP,https://api.spotify.com/v1/tracks/48td6xvpokdYwvbl3JIiXP,https://api.spotify.com/v1/audio-analysis/48td6xvpokdYwvbl3JIiXP,246027,4
5163,0.774,0.695,6,-7.973,0,0.4,0.00898,0.0,0.126,0.666,157.905,audio_features,0Bb0WyZw1xfEMbehZ5GOKd,spotify:track:0Bb0WyZw1xfEMbehZ5GOKd,https://api.spotify.com/v1/tracks/0Bb0WyZw1xfEMbehZ5GOKd,https://api.spotify.com/v1/audio-analysis/0Bb0WyZw1xfEMbehZ5GOKd,111050,4
5164,0.437,0.671,1,-4.985,1,0.122,0.00124,9.87e-06,0.136,0.0936,197.192,audio_features,5uYqmEN6TAAE8ss8YmprNV,spotify:track:5uYqmEN6TAAE8ss8YmprNV,https://api.spotify.com/v1/tracks/5uYqmEN6TAAE8ss8YmprNV,https://api.spotify.com/v1/audio-analysis/5uYqmEN6TAAE8ss8YmprNV,205996,3
5165,0.713,0.827,0,-5.267,0,0.231,0.417,0.000154,0.151,0.108,165.995,audio_features,4JDJdj7QuqHEqDuOeQzboZ,spotify:track:4JDJdj7QuqHEqDuOeQzboZ,https://api.spotify.com/v1/tracks/4JDJdj7QuqHEqDuOeQzboZ,https://api.spotify.com/v1/audio-analysis/4JDJdj7QuqHEqDuOeQzboZ,85640,4
5166,0.145,0.4,1,-33.299,1,0.0515,0.757,0.556,0.112,0.0302,56.862,audio_features,1hrph1qE2yeclQUqzKT8HN,spotify:track:1hrph1qE2yeclQUqzKT8HN,https://api.spotify.com/v1/tracks/1hrph1qE2yeclQUqzKT8HN,https://api.spotify.com/v1/audio-analysis/1hrph1qE2yeclQUqzKT8HN,204617,4
5167,0.668,0.873,9,-4.556,1,0.215,0.0967,0.000275,0.239,0.455,146.006,audio_features,2z6W6oeZvBaO56Mg587v0w,spotify:track:2z6W6oeZvBaO56Mg587v0w,https://api.spotify.com/v1/tracks/2z6W6oeZvBaO56Mg587v0w,https://api.spotify.com/v1/audio-analysis/2z6W6oeZvBaO56Mg587v0w,173320,4
5168,0.71,0.82,3,-4.362,0,0.0836,0.00962,0.0,0.0871,0.746,112.005,audio_features,3ObPkJQAgjAhTwYvDhPrAW,spotify:track:3ObPkJQAgjAhTwYvDhPrAW,https://api.spotify.com/v1/tracks/3ObPkJQAgjAhTwYvDhPrAW,https://api.spotify.com/v1/audio-analysis/3ObPkJQAgjAhTwYvDhPrAW,209105,4
5169,0.982,0.437,5,-10.045,0,0.214,0.0019,0.0,0.165,0.225,117.036,audio_features,7qa6GccyfW5kQ1BX5mmEWx,spotify:track:7qa6GccyfW5kQ1BX5mmEWx,https://api.spotify.com/v1/tracks/7qa6GccyfW5kQ1BX5mmEWx,https://api.spotify.com/v1/audio-analysis/7qa6GccyfW5kQ1BX5mmEWx,93100,4
5170,0.762,0.484,11,-12.368,0,0.0311,0.812,0.389,0.0841,0.415,122.916,audio_features,33R3swWziWYmnDYvZqcZVS,spotify:track:33R3swWziWYmnDYvZqcZVS,https://api.spotify.com/v1/tracks/33R3swWziWYmnDYvZqcZVS,https://api.spotify.com/v1/audio-analysis/33R3swWziWYmnDYvZqcZVS,201947,4
5171,0.873,0.663,1,-4.086,1,0.15,0.0216,0.000356,0.0867,0.525,135.499,audio_features,7CkbRn6S0itJqcqn88AtSV,spotify:track:7CkbRn6S0itJqcqn88AtSV,https://api.spotify.com/v1/tracks/7CkbRn6S0itJqcqn88AtSV,https://api.spotify.com/v1/audio-analysis/7CkbRn6S0itJqcqn88AtSV,115194,4
5172,0.71,0.545,4,-9.599,1,0.0588,0.483,0.0,0.0644,0.632,140.233,audio_features,0wdaPticLmmqJdhgLDJ9zI,spotify:track:0wdaPticLmmqJdhgLDJ9zI,https://api.spotify.com/v1/tracks/0wdaPticLmmqJdhgLDJ9zI,https://api.spotify.com/v1/audio-analysis/0wdaPticLmmqJdhgLDJ9zI,216333,4
5173,0.546,0.786,9,-5.174,0,0.0701,0.00292,0.00109,0.13,0.511,164.041,audio_features,1HzI7iNZL9usXdUifbb6qx,spotify:track:1HzI7iNZL9usXdUifbb6qx,https://api.spotify.com/v1/tracks/1HzI7iNZL9usXdUifbb6qx,https://api.spotify.com/v1/audio-analysis/1HzI7iNZL9usXdUifbb6qx,87933,4
5174,0.206,0.203,1,-36.132,1,0.099,0.802,0.999,0.112,0.0749,62.138,audio_features,40gtc8CqWgi9KXY6tbxI8z,spotify:track:40gtc8CqWgi9KXY6tbxI8z,https://api.spotify.com/v1/tracks/40gtc8CqWgi9KXY6tbxI8z,https://api.spotify.com/v1/audio-analysis/40gtc8CqWgi9KXY6tbxI8z,202750,4
5175,0.589,0.614,0,-7.528,0,0.0426,0.0213,0.165,0.31,0.318,119.837,audio_features,113xf7t4qNM7038YJvauik,spotify:track:113xf7t4qNM7038YJvauik,https://api.spotify.com/v1/tracks/113xf7t4qNM7038YJvauik,https://api.spotify.com/v1/audio-analysis/113xf7t4qNM7038YJvauik,245000,4
5176,0.688,0.533,6,-8.363,0,0.0865,0.0355,3.48e-06,0.172,0.567,164.069,audio_features,0t7fVeEJxO2Xi4H2K5Svc9,spotify:track:0t7fVeEJxO2Xi4H2K5Svc9,https://api.spotify.com/v1/tracks/0t7fVeEJxO2Xi4H2K5Svc9,https://api.spotify.com/v1/audio-analysis/0t7fVeEJxO2Xi4H2K5Svc9,223079,4
5177,0.594,0.844,9,-3.855,0,0.269,0.0264,0.0,0.109,0.752,141.514,audio_features,4as0bvI0a6VSgjWObsvwhi,spotify:track:4as0bvI0a6VSgjWObsvwhi,https://api.spotify.com/v1/tracks/4as0bvI0a6VSgjWObsvwhi,https://api.spotify.com/v1/audio-analysis/4as0bvI0a6VSgjWObsvwhi,124712,4
5178,0.689,0.784,2,-2.972,1,0.074,0.182,0.0,0.0843,0.561,99.954,audio_features,6DkXLzBQT7cwXmTyzAB1DJ,spotify:track:6DkXLzBQT7cwXmTyzAB1DJ,https://api.spotify.com/v1/tracks/6DkXLzBQT7cwXmTyzAB1DJ,https://api.spotify.com/v1/audio-analysis/6DkXLzBQT7cwXmTyzAB1DJ,263173,4
5179,0.48,0.311,9,-7.887,1,0.0258,0.313,1.52e-05,0.113,0.162,86.15,audio_features,1yYlpGuBiRRf33e1gY61bN,spotify:track:1yYlpGuBiRRf33e1gY61bN,https://api.spotify.com/v1/tracks/1yYlpGuBiRRf33e1gY61bN,https://api.spotify.com/v1/audio-analysis/1yYlpGuBiRRf33e1gY61bN,391829,4
5180,0.67,0.684,2,-7.47,1,0.0242,0.513,0.0103,0.126,0.852,94.261,audio_features,2aaCNg42RA74s0EmHTBqS7,spotify:track:2aaCNg42RA74s0EmHTBqS7,https://api.spotify.com/v1/tracks/2aaCNg42RA74s0EmHTBqS7,https://api.spotify.com/v1/audio-analysis/2aaCNg42RA74s0EmHTBqS7,173118,4
5181,0.742,0.363,1,-8.188,1,0.0282,0.671,1.43e-06,0.145,0.351,130.921,audio_features,2VWBdFsDJVGlRTdz4PvYwy,spotify:track:2VWBdFsDJVGlRTdz4PvYwy,https://api.spotify.com/v1/tracks/2VWBdFsDJVGlRTdz4PvYwy,https://api.spotify.com/v1/audio-analysis/2VWBdFsDJVGlRTdz4PvYwy,260863,3
5182,0.801,0.723,10,-4.985,0,0.0689,0.0713,0.154,0.0675,0.883,109.03,audio_features,5eU8qMd0TpaLqTGDZJaLDs,spotify:track:5eU8qMd0TpaLqTGDZJaLDs,https://api.spotify.com/v1/tracks/5eU8qMd0TpaLqTGDZJaLDs,https://api.spotify.com/v1/audio-analysis/5eU8qMd0TpaLqTGDZJaLDs,180518,4
5183,0.829,0.857,8,-4.194,0,0.152,0.26,0.0,0.415,0.586,137.979,audio_features,5Ravsw8TmHN5wBiYPPYUFw,spotify:track:5Ravsw8TmHN5wBiYPPYUFw,https://api.spotify.com/v1/tracks/5Ravsw8TmHN5wBiYPPYUFw,https://api.spotify.com/v1/audio-analysis/5Ravsw8TmHN5wBiYPPYUFw,240747,4
5184,0.707,0.811,8,-5.003,1,0.0338,0.0237,5.16e-06,0.153,0.672,113.022,audio_features,0tFRxPQHvAUMTbWYRJUo8R,spotify:track:0tFRxPQHvAUMTbWYRJUo8R,https://api.spotify.com/v1/tracks/0tFRxPQHvAUMTbWYRJUo8R,https://api.spotify.com/v1/audio-analysis/0tFRxPQHvAUMTbWYRJUo8R,180393,4
5185,0.79,0.518,8,-6.571,1,0.212,0.0936,0.0,0.357,0.487,97.986,audio_features,18pwD0HrweX8oCgIkayRb4,spotify:track:18pwD0HrweX8oCgIkayRb4,https://api.spotify.com/v1/tracks/18pwD0HrweX8oCgIkayRb4,https://api.spotify.com/v1/audio-analysis/18pwD0HrweX8oCgIkayRb4,151837,4
5186,0.291,0.767,7,-6.913,0,0.0862,0.000401,0.012,0.0763,0.359,175.702,audio_features,1dyTcli07c77mtQK3ahUZR,spotify:track:1dyTcli07c77mtQK3ahUZR,https://api.spotify.com/v1/tracks/1dyTcli07c77mtQK3ahUZR,https://api.spotify.com/v1/audio-analysis/1dyTcli07c77mtQK3ahUZR,234800,4
5187,0.496,0.593,4,-5.154,1,0.0285,0.0476,0.0,0.0909,0.177,91.038,audio_features,0LbZLBBZI1NfaDgb4dx0UD,spotify:track:0LbZLBBZI1NfaDgb4dx0UD,https://api.spotify.com/v1/tracks/0LbZLBBZI1NfaDgb4dx0UD,https://api.spotify.com/v1/audio-analysis/0LbZLBBZI1NfaDgb4dx0UD,185933,4
5188,0.887,0.234,9,-14.52,1,0.178,0.111,0.67,0.13,0.197,140.02,audio_features,2mnXxnrX5vCGolNkaFvVeM,spotify:track:2mnXxnrX5vCGolNkaFvVeM,https://api.spotify.com/v1/tracks/2mnXxnrX5vCGolNkaFvVeM,https://api.spotify.com/v1/audio-analysis/2mnXxnrX5vCGolNkaFvVeM,196800,4
5189,0.926,0.577,10,-6.805,0,0.367,0.0401,0.0,0.23,0.304,134.383,audio_features,73S4fsK22WH929PLFNYgOj,spotify:track:73S4fsK22WH929PLFNYgOj,https://api.spotify.com/v1/tracks/73S4fsK22WH929PLFNYgOj,https://api.spotify.com/v1/audio-analysis/73S4fsK22WH929PLFNYgOj,174467,4
5190,0.566,0.412,5,-6.994,1,0.0267,0.681,0.017,0.0741,0.47,81.879,audio_features,0LO7f7ZJg871B8hLTRzrfB,spotify:track:0LO7f7ZJg871B8hLTRzrfB,https://api.spotify.com/v1/tracks/0LO7f7ZJg871B8hLTRzrfB,https://api.spotify.com/v1/audio-analysis/0LO7f7ZJg871B8hLTRzrfB,190453,4
5191,0.534,0.803,10,-9.129,1,0.0743,0.741,6.07e-05,0.307,0.969,167.983,audio_features,2QfiRTz5Yc8DdShCxG1tB2,spotify:track:2QfiRTz5Yc8DdShCxG1tB2,https://api.spotify.com/v1/tracks/2QfiRTz5Yc8DdShCxG1tB2,https://api.spotify.com/v1/audio-analysis/2QfiRTz5Yc8DdShCxG1tB2,161560,4
5192,0.565,0.806,9,-5.11,0,0.0482,0.054,7.73e-06,0.204,0.683,140.084,audio_features,65IHmBagtQrYRcJd8a47zv,spotify:track:65IHmBagtQrYRcJd8a47zv,https://api.spotify.com/v1/tracks/65IHmBagtQrYRcJd8a47zv,https://api.spotify.com/v1/audio-analysis/65IHmBagtQrYRcJd8a47zv,213693,4
5193,0.771,0.685,1,-4.639,1,0.0567,0.00543,0.00157,0.0537,0.683,88.997,audio_features,4pmc2AxSEq6g7hPVlJCPyP,spotify:track:4pmc2AxSEq6g7hPVlJCPyP,https://api.spotify.com/v1/tracks/4pmc2AxSEq6g7hPVlJCPyP,https://api.spotify.com/v1/audio-analysis/4pmc2AxSEq6g7hPVlJCPyP,230200,4
5194,0.823,0.361,2,-7.682,1,0.0409,0.142,0.0,0.303,0.169,119.932,audio_features,3PVBgrzT0nVS1VzJ3MoSXP,spotify:track:3PVBgrzT0nVS1VzJ3MoSXP,https://api.spotify.com/v1/tracks/3PVBgrzT0nVS1VzJ3MoSXP,https://api.spotify.com/v1/audio-analysis/3PVBgrzT0nVS1VzJ3MoSXP,229667,4
5195,0.557,0.35,4,-8.082,1,0.0294,0.421,0.0,0.229,0.167,79.908,audio_features,6bR32eVsUfzgZFAraoMITH,spotify:track:6bR32eVsUfzgZFAraoMITH,https://api.spotify.com/v1/tracks/6bR32eVsUfzgZFAraoMITH,https://api.spotify.com/v1/audio-analysis/6bR32eVsUfzgZFAraoMITH,196053,4
5196,0.762,0.48,10,-6.595,0,0.0471,0.611,0.0,0.0907,0.598,127.95,audio_features,4mYSL3RDHto3rcl7I57ndv,spotify:track:4mYSL3RDHto3rcl7I57ndv,https://api.spotify.com/v1/tracks/4mYSL3RDHto3rcl7I57ndv,https://api.spotify.com/v1/audio-analysis/4mYSL3RDHto3rcl7I57ndv,195000,4
5197,0.63,0.53,0,-7.259,1,0.0434,0.4,0.0,0.177,0.417,108.038,audio_features,2YlZnw2ikdb837oKMKjBkW,spotify:track:2YlZnw2ikdb837oKMKjBkW,https://api.spotify.com/v1/tracks/2YlZnw2ikdb837oKMKjBkW,https://api.spotify.com/v1/audio-analysis/2YlZnw2ikdb837oKMKjBkW,225053,3
5198,0.399,0.203,4,-11.649,1,0.0298,0.66,0.000163,0.27,0.405,134.202,audio_features,6K4Co1NQyOnoFEJMkZHkln,spotify:track:6K4Co1NQyOnoFEJMkZHkln,https://api.spotify.com/v1/tracks/6K4Co1NQyOnoFEJMkZHkln,https://api.spotify.com/v1/audio-analysis/6K4Co1NQyOnoFEJMkZHkln,72080,4
5199,0.609,0.232,6,-11.989,1,0.0272,0.417,0.0187,0.107,0.27,79.821,audio_features,5tuBenbZ1Or9xENTyOKoGC,spotify:track:5tuBenbZ1Or9xENTyOKoGC,https://api.spotify.com/v1/tracks/5tuBenbZ1Or9xENTyOKoGC,https://api.spotify.com/v1/audio-analysis/5tuBenbZ1Or9xENTyOKoGC,226507,3
5200,0.679,0.715,9,-6.383,1,0.0407,0.0755,0.0,0.271,0.571,127.435,audio_features,3gbBpTdY8lnQwqxNCcf795,spotify:track:3gbBpTdY8lnQwqxNCcf795,https://api.spotify.com/v1/tracks/3gbBpTdY8lnQwqxNCcf795,https://api.spotify.com/v1/audio-analysis/3gbBpTdY8lnQwqxNCcf795,214148,4
5201,0.642,0.762,6,-7.411,1,0.0296,0.00967,5.72e-05,0.182,0.605,113.038,audio_features,5jROdl6MhcmP3O7h2sVgtw,spotify:track:5jROdl6MhcmP3O7h2sVgtw,https://api.spotify.com/v1/tracks/5jROdl6MhcmP3O7h2sVgtw,https://api.spotify.com/v1/audio-analysis/5jROdl6MhcmP3O7h2sVgtw,253200,4
5202,0.758,0.816,5,-7.284,1,0.0406,0.136,3.64e-06,0.326,0.915,139.959,audio_features,0xGZjxYqcNQ8WqxyeZ4eSN,spotify:track:0xGZjxYqcNQ8WqxyeZ4eSN,https://api.spotify.com/v1/tracks/0xGZjxYqcNQ8WqxyeZ4eSN,https://api.spotify.com/v1/audio-analysis/0xGZjxYqcNQ8WqxyeZ4eSN,238447,3
5203,0.263,0.112,5,-16.55,1,0.0344,0.935,8.5e-05,0.0565,0.0903,76.244,audio_features,08PdFBcXzpkn1cWNgmKqhn,spotify:track:08PdFBcXzpkn1cWNgmKqhn,https://api.spotify.com/v1/tracks/08PdFBcXzpkn1cWNgmKqhn,https://api.spotify.com/v1/audio-analysis/08PdFBcXzpkn1cWNgmKqhn,234267,4
5204,0.784,0.826,7,-6.34,0,0.0538,0.0965,7.09e-05,0.123,0.893,138.078,audio_features,2mpoNBkngUEwnaKoBhZ0vl,spotify:track:2mpoNBkngUEwnaKoBhZ0vl,https://api.spotify.com/v1/tracks/2mpoNBkngUEwnaKoBhZ0vl,https://api.spotify.com/v1/audio-analysis/2mpoNBkngUEwnaKoBhZ0vl,184066,3
5205,0.773,0.437,9,-8.281,1,0.0963,0.836,2.42e-05,0.544,0.707,103.861,audio_features,75ls0gurX68lUmMjE7QcsE,spotify:track:75ls0gurX68lUmMjE7QcsE,https://api.spotify.com/v1/tracks/75ls0gurX68lUmMjE7QcsE,https://api.spotify.com/v1/audio-analysis/75ls0gurX68lUmMjE7QcsE,169973,4
5206,0.634,0.725,0,-4.88,0,0.0577,0.0754,0.0,0.208,0.845,159.898,audio_features,7mLPSkAJraASgNk6ywyTkp,spotify:track:7mLPSkAJraASgNk6ywyTkp,https://api.spotify.com/v1/tracks/7mLPSkAJraASgNk6ywyTkp,https://api.spotify.com/v1/audio-analysis/7mLPSkAJraASgNk6ywyTkp,154375,4
5207,0.665,0.719,1,-6.897,1,0.0328,0.384,0.0,0.118,0.491,112.473,audio_features,6eI8B3QW20P68MCYMb4Etd,spotify:track:6eI8B3QW20P68MCYMb4Etd,https://api.spotify.com/v1/tracks/6eI8B3QW20P68MCYMb4Etd,https://api.spotify.com/v1/audio-analysis/6eI8B3QW20P68MCYMb4Etd,162224,4
5208,0.622,0.772,8,-6.147,0,0.304,0.0723,0.0,0.101,0.761,80.929,audio_features,7bwflXK0lc225Ir1SlkptS,spotify:track:7bwflXK0lc225Ir1SlkptS,https://api.spotify.com/v1/tracks/7bwflXK0lc225Ir1SlkptS,https://api.spotify.com/v1/audio-analysis/7bwflXK0lc225Ir1SlkptS,175588,4
5209,0.671,0.726,7,-8.689,1,0.0272,0.389,0.882,0.14,0.581,102.002,audio_features,393MDhe62s8hbH8ETrlxe5,spotify:track:393MDhe62s8hbH8ETrlxe5,https://api.spotify.com/v1/tracks/393MDhe62s8hbH8ETrlxe5,https://api.spotify.com/v1/audio-analysis/393MDhe62s8hbH8ETrlxe5,294227,4
5210,0.716,0.748,8,-6.06,1,0.0356,0.235,0.849,0.114,0.338,119.918,audio_features,01kfSdF9zfcDLri5sSWEoL,spotify:track:01kfSdF9zfcDLri5sSWEoL,https://api.spotify.com/v1/tracks/01kfSdF9zfcDLri5sSWEoL,https://api.spotify.com/v1/audio-analysis/01kfSdF9zfcDLri5sSWEoL,169245,4
5211,0.531,0.583,7,-9.47,1,0.0256,0.0184,0.00624,0.255,0.207,139.503,audio_features,7lwvxYumAEo10lzAplRGXM,spotify:track:7lwvxYumAEo10lzAplRGXM,https://api.spotify.com/v1/tracks/7lwvxYumAEo10lzAplRGXM,https://api.spotify.com/v1/audio-analysis/7lwvxYumAEo10lzAplRGXM,387160,4
5212,0.543,0.948,8,-4.554,1,0.0838,0.0469,0.0,0.326,0.688,170.089,audio_features,3CYBvI2kRCPPFnIeZdSLcn,spotify:track:3CYBvI2kRCPPFnIeZdSLcn,https://api.spotify.com/v1/tracks/3CYBvI2kRCPPFnIeZdSLcn,https://api.spotify.com/v1/audio-analysis/3CYBvI2kRCPPFnIeZdSLcn,178280,4
5213,0.59,0.698,11,-4.262,1,0.0286,0.000176,0.0,0.107,0.352,95.975,audio_features,030OCtLMrljNhp8OWHBWW3,spotify:track:030OCtLMrljNhp8OWHBWW3,https://api.spotify.com/v1/tracks/030OCtLMrljNhp8OWHBWW3,https://api.spotify.com/v1/audio-analysis/030OCtLMrljNhp8OWHBWW3,224093,4
5214,0.731,0.85,9,-4.913,1,0.0336,0.252,0.0,0.605,0.644,119.706,audio_features,5uU1uuyaUIBOiiUSQG7Wl3,spotify:track:5uU1uuyaUIBOiiUSQG7Wl3,https://api.spotify.com/v1/tracks/5uU1uuyaUIBOiiUSQG7Wl3,https://api.spotify.com/v1/audio-analysis/5uU1uuyaUIBOiiUSQG7Wl3,157478,4
5215,0.73,0.671,6,-5.523,0,0.0505,0.448,0.0,0.13,0.593,122.072,audio_features,231mWjDxgJH5OEQFkVIW5p,spotify:track:231mWjDxgJH5OEQFkVIW5p,https://api.spotify.com/v1/tracks/231mWjDxgJH5OEQFkVIW5p,https://api.spotify.com/v1/audio-analysis/231mWjDxgJH5OEQFkVIW5p,145971,3
5216,0.49,0.261,6,-11.495,1,0.042,0.864,0.0,0.106,0.47,123.85,audio_features,73rxH6rYJQZtwfjKNb4mwZ,spotify:track:73rxH6rYJQZtwfjKNb4mwZ,https://api.spotify.com/v1/tracks/73rxH6rYJQZtwfjKNb4mwZ,https://api.spotify.com/v1/audio-analysis/73rxH6rYJQZtwfjKNb4mwZ,196307,4
5217,0.472,0.714,1,-4.389,0,0.0334,0.00937,0.0,0.0764,0.24,98.992,audio_features,5J4ZkQpzMUFojo1CtAZYpn,spotify:track:5J4ZkQpzMUFojo1CtAZYpn,https://api.spotify.com/v1/tracks/5J4ZkQpzMUFojo1CtAZYpn,https://api.spotify.com/v1/audio-analysis/5J4ZkQpzMUFojo1CtAZYpn,236133,4
5218,0.557,0.533,10,-6.817,0,0.0252,0.0492,0.0,0.205,0.233,143.994,audio_features,3NLrRZoMF0Lx6zTlYqeIo4,spotify:track:3NLrRZoMF0Lx6zTlYqeIo4,https://api.spotify.com/v1/tracks/3NLrRZoMF0Lx6zTlYqeIo4,https://api.spotify.com/v1/audio-analysis/3NLrRZoMF0Lx6zTlYqeIo4,238733,4
5219,0.679,0.574,11,-10.431,0,0.0651,0.138,0.0,0.266,0.75,156.036,audio_features,64NX4R1rgHb1LMLDAnNNPp,spotify:track:64NX4R1rgHb1LMLDAnNNPp,https://api.spotify.com/v1/tracks/64NX4R1rgHb1LMLDAnNNPp,https://api.spotify.com/v1/audio-analysis/64NX4R1rgHb1LMLDAnNNPp,173893,4
5220,0.15,0.859,4,-2.827,0,0.0595,0.00201,0.194,0.387,0.354,170.527,audio_features,0WSa1sucoNRcEeULlZVQXj,spotify:track:0WSa1sucoNRcEeULlZVQXj,https://api.spotify.com/v1/tracks/0WSa1sucoNRcEeULlZVQXj,https://api.spotify.com/v1/audio-analysis/0WSa1sucoNRcEeULlZVQXj,228147,5
5221,0.664,0.529,2,-6.149,1,0.0392,0.539,5.28e-05,0.0697,0.439,148.12,audio_features,1mF6RkY7x1KsDBZS6cV5f1,spotify:track:1mF6RkY7x1KsDBZS6cV5f1,https://api.spotify.com/v1/tracks/1mF6RkY7x1KsDBZS6cV5f1,https://api.spotify.com/v1/audio-analysis/1mF6RkY7x1KsDBZS6cV5f1,167988,4
5222,0.549,0.653,0,-7.47,1,0.0503,0.457,0.0,0.0969,0.287,121.348,audio_features,6bLU8e0LGyztE9iD5DWBQ1,spotify:track:6bLU8e0LGyztE9iD5DWBQ1,https://api.spotify.com/v1/tracks/6bLU8e0LGyztE9iD5DWBQ1,https://api.spotify.com/v1/audio-analysis/6bLU8e0LGyztE9iD5DWBQ1,187173,4
5223,0.649,0.493,11,-7.645,0,0.11,0.586,0.000167,0.0667,0.277,104.542,audio_features,23c9gmiiv7RCu7twft0Mym,spotify:track:23c9gmiiv7RCu7twft0Mym,https://api.spotify.com/v1/tracks/23c9gmiiv7RCu7twft0Mym,https://api.spotify.com/v1/audio-analysis/23c9gmiiv7RCu7twft0Mym,231964,4
5224,0.578,0.43,5,-6.134,0,0.0305,0.33,0.0,0.0854,0.288,78.991,audio_features,62PaSfnXSMyLshYJrlTuL3,spotify:track:62PaSfnXSMyLshYJrlTuL3,https://api.spotify.com/v1/tracks/62PaSfnXSMyLshYJrlTuL3,https://api.spotify.com/v1/audio-analysis/62PaSfnXSMyLshYJrlTuL3,295502,4
5225,0.63,0.763,2,-4.89,1,0.0892,0.0393,0.0,0.7,0.295,162.152,audio_features,38RLObegC9ggpKPRVQDc1g,spotify:track:38RLObegC9ggpKPRVQDc1g,https://api.spotify.com/v1/tracks/38RLObegC9ggpKPRVQDc1g,https://api.spotify.com/v1/audio-analysis/38RLObegC9ggpKPRVQDc1g,149391,4
5226,0.647,0.822,5,-4.662,0,0.183,0.219,0.0,0.0908,0.962,160.019,audio_features,60nZcImufyMA1MKQY3dcCH,spotify:track:60nZcImufyMA1MKQY3dcCH,https://api.spotify.com/v1/tracks/60nZcImufyMA1MKQY3dcCH,https://api.spotify.com/v1/audio-analysis/60nZcImufyMA1MKQY3dcCH,232720,4
5227,0.604,0.573,2,-7.804,1,0.037,0.289,0.0406,0.133,0.581,107.862,audio_features,4vsoWZcvtvSsE0OiVvDDvX,spotify:track:4vsoWZcvtvSsE0OiVvDDvX,https://api.spotify.com/v1/tracks/4vsoWZcvtvSsE0OiVvDDvX,https://api.spotify.com/v1/audio-analysis/4vsoWZcvtvSsE0OiVvDDvX,206947,4
5228,0.935,0.552,10,-9.373,0,0.335,0.111,0.0,0.0952,0.615,99.993,audio_features,1ThmUihH9dF8EV08ku5AXN,spotify:track:1ThmUihH9dF8EV08ku5AXN,https://api.spotify.com/v1/tracks/1ThmUihH9dF8EV08ku5AXN,https://api.spotify.com/v1/audio-analysis/1ThmUihH9dF8EV08ku5AXN,145627,4
