danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,genres,popularity,song_name,artist_name,genius_id,release_date
0.381,0.401,6,-14.046,0,0.0306,0.335,0.000335,0.0776,0.399,95.094,audio_features,54udnumOCHpq4SRpbKleat,spotify:track:54udnumOCHpq4SRpbKleat,https://api.spotify.com/v1/tracks/54udnumOCHpq4SRpbKleat,https://api.spotify.com/v1/audio-analysis/54udnumOCHpq4SRpbKleat,282000,3,"['corrido', 'corridos tumbados', 'musica mexicana', 'sad sierreno', 'sierreno']",74,1004 KM,Junior H,6480808,"{'year': 2021, 'month': 2, 'day': 12}"
0.945,0.239,4,-17.862,1,0.0389,0.372,0.29,0.118,0.583,118.616,audio_features,3Z6cltU0OfbUdSZtZlzKPL,spotify:track:3Z6cltU0OfbUdSZtZlzKPL,https://api.spotify.com/v1/tracks/3Z6cltU0OfbUdSZtZlzKPL,https://api.spotify.com/v1/audio-analysis/3Z6cltU0OfbUdSZtZlzKPL,179287,4,"['aesthetic rap', 'bedroom pop']",73,Dream Girl,Crisaunt,4360559,"{'year': 2019, 'month': 2, 'day': 15}"
0.535,0.548,1,-6.51,1,0.037,0.533,1.48e-06,0.123,0.477,115.144,audio_features,3I09LQbHS3NSU46Ly3tPpR,spotify:track:3I09LQbHS3NSU46Ly3tPpR,https://api.spotify.com/v1/tracks/3I09LQbHS3NSU46Ly3tPpR,https://api.spotify.com/v1/audio-analysis/3I09LQbHS3NSU46Ly3tPpR,237333,3,"['adult standards', 'canadian pop', 'jazz pop', 'lounge']",71,Feeling Good,Michael Bublé,439897,"{'year': 2005, 'month': 3, 'day': 28}"
0.481,0.74,6,-4.672,1,0.0277,0.0262,0.0,0.157,0.669,150.053,audio_features,4vfTyv3PkLAac4zTn5P82d,spotify:track:4vfTyv3PkLAac4zTn5P82d,https://api.spotify.com/v1/tracks/4vfTyv3PkLAac4zTn5P82d,https://api.spotify.com/v1/audio-analysis/4vfTyv3PkLAac4zTn5P82d,166134,4,"['contemporary country', 'country road', 'modern country rock']",71,Hell Of A Way To Go,Riley Green,7995681,"{'year': 2022, 'month': 5, 'day': 13}"
0.637,0.639,11,-7.832,0,0.0542,0.0926,0.00503,0.223,0.81,92.987,audio_features,1Fav4xZn60uGM3XmiHJmvT,spotify:track:1Fav4xZn60uGM3XmiHJmvT,https://api.spotify.com/v1/tracks/1Fav4xZn60uGM3XmiHJmvT,https://api.spotify.com/v1/audio-analysis/1Fav4xZn60uGM3XmiHJmvT,181482,4,"['australian pop', 'pop', 'viral pop']",78,One Of Your Girls,Troye Sivan,9325278,"{'year': 2023, 'month': 10, 'day': 13}"
0.482,0.706,9,-5.762,1,0.0607,0.135,0.00106,0.105,0.144,92.513,audio_features,4esOae7i4rqTbAu9o5Pxco,spotify:track:4esOae7i4rqTbAu9o5Pxco,https://api.spotify.com/v1/tracks/4esOae7i4rqTbAu9o5Pxco,https://api.spotify.com/v1/audio-analysis/4esOae7i4rqTbAu9o5Pxco,224920,4,"['neo soul', 'pop', 'r&b']",79,Girl on Fire,Alicia Keys,415468,"{'year': 2012, 'month': 9, 'day': 4}"
0.822,0.711,6,-4.943,1,0.0668,0.179,1.46e-05,0.083,0.934,102.984,audio_features,3cDyocF0Ibdfs1SFQk5cLZ,spotify:track:3cDyocF0Ibdfs1SFQk5cLZ,https://api.spotify.com/v1/tracks/3cDyocF0Ibdfs1SFQk5cLZ,https://api.spotify.com/v1/audio-analysis/3cDyocF0Ibdfs1SFQk5cLZ,199947,4,"['latin hip hop', 'reggaeton', 'trap latino', 'urbano latino']",92,Lollipop,Darell,9361619,"{'year': 2023, 'month': 7, 'day': 28}"
0.778,0.317,1,-10.732,0,0.334,0.592,0.0,0.0881,0.327,140.048,audio_features,6ocbgoVGwYJhOv1GgI9NsF,spotify:track:6ocbgoVGwYJhOv1GgI9NsF,https://api.spotify.com/v1/tracks/6ocbgoVGwYJhOv1GgI9NsF,https://api.spotify.com/v1/audio-analysis/6ocbgoVGwYJhOv1GgI9NsF,178627,4,['pop'],85,7 rings,Ariana Grande,4067762,"{'year': 2019, 'month': 1, 'day': 18}"
0.642,0.772,10,-6.61,1,0.0848,0.0476,0.0,0.0646,0.589,153.995,audio_features,4e4fqjx0Izh4svvTef1z7e,spotify:track:4e4fqjx0Izh4svvTef1z7e,https://api.spotify.com/v1/tracks/4e4fqjx0Izh4svvTef1z7e,https://api.spotify.com/v1/audio-analysis/4e4fqjx0Izh4svvTef1z7e,164205,4,"['dance pop', 'pop']",77,Meant to Be (feat. Florida Georgia Line),Bebe Rexha,4415435,"{'year': 2019, 'month': None, 'day': None}"
0.794,0.32,1,-12.92,0,0.173,0.853,0.134,0.112,0.241,174.088,audio_features,1DWZUa5Mzf2BwzpHtgbHPY,spotify:track:1DWZUa5Mzf2BwzpHtgbHPY,https://api.spotify.com/v1/tracks/1DWZUa5Mzf2BwzpHtgbHPY,https://api.spotify.com/v1/audio-analysis/1DWZUa5Mzf2BwzpHtgbHPY,342040,4,"['hip hop', 'pittsburgh rap', 'pop rap', 'rap']",75,Good News,Mac Miller,4831705,"{'year': 2020, 'month': 1, 'day': 9}"
0.781,0.277,8,-9.35,1,0.326,0.0408,0.000339,0.0754,0.302,163.987,audio_features,7LaI3mRTJu66r9HKdv7iBx,spotify:track:7LaI3mRTJu66r9HKdv7iBx,https://api.spotify.com/v1/tracks/7LaI3mRTJu66r9HKdv7iBx,https://api.spotify.com/v1/audio-analysis/7LaI3mRTJu66r9HKdv7iBx,204841,4,"['r&b', 'rap']",73,Gang Over Luv,Brent Faiyaz,3242079,"{'year': 2017, 'month': 10, 'day': 13}"
0.573,0.741,5,-8.987,1,0.0353,0.219,2.23e-05,0.0842,0.554,96.016,audio_features,3UMrglJeju5yWyYIW6o99b,spotify:track:3UMrglJeju5yWyYIW6o99b,https://api.spotify.com/v1/tracks/3UMrglJeju5yWyYIW6o99b,https://api.spotify.com/v1/audio-analysis/3UMrglJeju5yWyYIW6o99b,240356,4,['pop'],76,The Great War,Taylor Swift,8486441,"{'year': 2022, 'month': 10, 'day': 21}"
0.741,0.824,10,-4.143,0,0.0352,0.614,0.0,0.158,0.725,100.216,audio_features,6bK9BH9Ts8Gj5JFvnQkzak,spotify:track:6bK9BH9Ts8Gj5JFvnQkzak,https://api.spotify.com/v1/tracks/6bK9BH9Ts8Gj5JFvnQkzak,https://api.spotify.com/v1/audio-analysis/6bK9BH9Ts8Gj5JFvnQkzak,211666,4,"['dance pop', 'dancehall', 'pop', 'pop rap']",79,Get Busy,Sean Paul,33067,"{'year': 2002, 'month': 11, 'day': 12}"
0.536,0.768,10,-5.948,0,0.0347,0.00433,0.0,0.114,0.545,77.217,audio_features,2Bs4jQEGMycglOfWPBqrVG,spotify:track:2Bs4jQEGMycglOfWPBqrVG,https://api.spotify.com/v1/tracks/2Bs4jQEGMycglOfWPBqrVG,https://api.spotify.com/v1/audio-analysis/2Bs4jQEGMycglOfWPBqrVG,228133,4,"['boy band', 'pop', 'post-teen pop', 'talent show']",81,Steal My Girl,One Direction,522811,"{'year': 2014, 'month': 9, 'day': 29}"
0.743,0.837,5,-7.634,0,0.0633,0.00288,2.86e-05,0.104,0.378,126.023,audio_features,4ZnkygoWLzcGbQYCm3lkae,spotify:track:4ZnkygoWLzcGbQYCm3lkae,https://api.spotify.com/v1/tracks/4ZnkygoWLzcGbQYCm3lkae,https://api.spotify.com/v1/audio-analysis/4ZnkygoWLzcGbQYCm3lkae,156391,4,"['australian pop', 'pop', 'viral pop']",85,Rush,Troye Sivan,9214904,"{'year': 2023, 'month': 7, 'day': 13}"
0.441,0.547,4,-12.222,1,0.0337,0.13,0.000143,0.109,0.716,134.753,audio_features,5VSAonaAPhhGn0G7hMYwWK,spotify:track:5VSAonaAPhhGn0G7hMYwWK,https://api.spotify.com/v1/tracks/5VSAonaAPhhGn0G7hMYwWK,https://api.spotify.com/v1/audio-analysis/5VSAonaAPhhGn0G7hMYwWK,199573,4,"['album rock', 'classic rock', 'folk rock', 'heartland rock', 'mellow gold', 'soft rock']",73,Sister Golden Hair,America,102335,"{'year': 1975, 'month': 3, 'day': 19}"
0.755,0.578,0,-8.932,0,0.145,0.316,0.0,0.25,0.581,94.148,audio_features,1IIKrJVP1C9N7iPtG6eOsK,spotify:track:1IIKrJVP1C9N7iPtG6eOsK,https://api.spotify.com/v1/tracks/1IIKrJVP1C9N7iPtG6eOsK,https://api.spotify.com/v1/audio-analysis/1IIKrJVP1C9N7iPtG6eOsK,176960,4,"['r&b', 'rap']",77,Go Crazy,Chris Brown,5532594,"{'year': 2020, 'month': 5, 'day': 5}"
0.633,0.529,1,-10.975,0,0.0288,0.14,0.000519,0.132,0.642,121.541,audio_features,2heBToLEB7odACQ3xwb32A,spotify:track:2heBToLEB7odACQ3xwb32A,https://api.spotify.com/v1/tracks/2heBToLEB7odACQ3xwb32A,https://api.spotify.com/v1/audio-analysis/2heBToLEB7odACQ3xwb32A,200213,4,"['contemporary country', 'outlaw country']",71,Scarecrow In The Garden,Chris Stapleton,3281059,"{'year': 2017, 'month': 11, 'day': 3}"
0.839,0.402,10,-9.296,0,0.174,0.451,1.01e-06,0.118,0.268,129.97,audio_features,2h07VxASyzG42ZW9Q0eIWb,spotify:track:2h07VxASyzG42ZW9Q0eIWb,https://api.spotify.com/v1/tracks/2h07VxASyzG42ZW9Q0eIWb,https://api.spotify.com/v1/audio-analysis/2h07VxASyzG42ZW9Q0eIWb,103582,4,['plugg'],70,Geeked,LUCKI,4945500,"{'year': 2019, 'month': 10, 'day': 25}"
0.63,0.754,2,-3.564,1,0.0284,0.0963,0.0,0.268,0.73,95.999,audio_features,0bPnT6i9H1p8Vd85GS6Z7I,spotify:track:0bPnT6i9H1p8Vd85GS6Z7I,https://api.spotify.com/v1/tracks/0bPnT6i9H1p8Vd85GS6Z7I,https://api.spotify.com/v1/audio-analysis/0bPnT6i9H1p8Vd85GS6Z7I,172253,4,"['contemporary country', 'country', 'country road', 'modern country rock']",79,Night Shift,Jon Pardi,2579705,"{'year': 2016, 'month': 6, 'day': 17}"
0.74,0.613,8,-4.88,1,0.145,0.258,0.00372,0.123,0.473,75.023,audio_features,3ee8Jmje8o58CHK66QrVC2,spotify:track:3ee8Jmje8o58CHK66QrVC2,https://api.spotify.com/v1/tracks/3ee8Jmje8o58CHK66QrVC2,https://api.spotify.com/v1/audio-analysis/3ee8Jmje8o58CHK66QrVC2,166606,4,"['emo rap', 'miami hip hop', 'rap']",84,SAD!,XXXTENTACION,3430186,"{'year': 2018, 'month': 3, 'day': 2}"
0.537,0.421,5,-8.72,1,0.0285,0.827,0.0,0.138,0.524,98.224,audio_features,2HafqoJbgXdtjwCOvNEF14,spotify:track:2HafqoJbgXdtjwCOvNEF14,https://api.spotify.com/v1/tracks/2HafqoJbgXdtjwCOvNEF14,https://api.spotify.com/v1/audio-analysis/2HafqoJbgXdtjwCOvNEF14,184061,4,,98,Si No Estás,iñigo quintero,9559761,"{'year': 2022, 'month': 9, 'day': 23}"
0.68,0.826,0,-5.487,1,0.0309,0.0212,1.24e-05,0.543,0.644,118.051,audio_features,5QO79kh1waicV47BqGRL3g,spotify:track:5QO79kh1waicV47BqGRL3g,https://api.spotify.com/v1/tracks/5QO79kh1waicV47BqGRL3g,https://api.spotify.com/v1/audio-analysis/5QO79kh1waicV47BqGRL3g,215627,4,"['canadian contemporary r&b', 'canadian pop', 'pop']",89,Save Your Tears,The Weeknd,4694697,"{'year': 2020, 'month': 3, 'day': 20}"
0.335,0.305,1,-12.661,1,0.0741,0.434,0.631,0.101,0.215,79.001,audio_features,4OmfWzukSVD140NiAIEjem,spotify:track:4OmfWzukSVD140NiAIEjem,https://api.spotify.com/v1/tracks/4OmfWzukSVD140NiAIEjem,https://api.spotify.com/v1/audio-analysis/4OmfWzukSVD140NiAIEjem,156507,5,['afrofuturism'],80,Static,Steve Lacy,8149517,"{'year': 2022, 'month': 7, 'day': 15}"
0.392,0.37,9,-10.888,1,0.0298,0.205,0.0096,0.0821,0.512,48.718,audio_features,3fqwjXwUGN6vbzIwvyFMhx,spotify:track:3fqwjXwUGN6vbzIwvyFMhx,https://api.spotify.com/v1/tracks/3fqwjXwUGN6vbzIwvyFMhx,https://api.spotify.com/v1/audio-analysis/3fqwjXwUGN6vbzIwvyFMhx,293293,4,"['contemporary country', 'outlaw country']",84,Tennessee Whiskey,Chris Stapleton,1778812,"{'year': 2015, 'month': 11, 'day': 4}"
0.165,0.266,8,-38.151,1,0.135,0.815,0.901,0.0992,0.0267,76.211,audio_features,1gwLjpvAbu6IVmVdAfPJ0G,spotify:track:1gwLjpvAbu6IVmVdAfPJ0G,https://api.spotify.com/v1/tracks/1gwLjpvAbu6IVmVdAfPJ0G,https://api.spotify.com/v1/audio-analysis/1gwLjpvAbu6IVmVdAfPJ0G,179470,4,['color noise'],82,Relaxing Brown Noise 256 Hz Smooth Q,Jane Color,-1,"{'year': 0, 'month': 0, 'day': 0}"
0.541,0.616,0,-6.53,1,0.028,0.00114,1.09e-06,0.151,0.203,144.218,audio_features,0i5QVxsK3IvEDbUjTA64Li,spotify:track:0i5QVxsK3IvEDbUjTA64Li,https://api.spotify.com/v1/tracks/0i5QVxsK3IvEDbUjTA64Li,https://api.spotify.com/v1/audio-analysis/0i5QVxsK3IvEDbUjTA64Li,198600,4,['stomp and holler'],79,Silver Lining,Mt. Joy,3410897,"{'year': 2017, 'month': 11, 'day': 2}"
0.504,0.904,6,-6.863,1,0.179,0.356,0.121,0.14,0.772,176.808,audio_features,1jDJFeK9x3OZboIAHsY9k2,spotify:track:1jDJFeK9x3OZboIAHsY9k2,https://api.spotify.com/v1/tracks/1jDJFeK9x3OZboIAHsY9k2,https://api.spotify.com/v1/audio-analysis/1jDJFeK9x3OZboIAHsY9k2,183440,4,"['glam rock', 'mellow gold', 'piano rock', 'rock']",86,I'm Still Standing,Elton John,390407,"{'year': 1983, 'month': 7, 'day': 3}"
0.802,0.755,4,-3.138,0,0.0564,0.0215,0.0,0.295,0.58,130.027,audio_features,4woTEX1wYOTGDqNXuavlRC,spotify:track:4woTEX1wYOTGDqNXuavlRC,https://api.spotify.com/v1/tracks/4woTEX1wYOTGDqNXuavlRC,https://api.spotify.com/v1/audio-analysis/4woTEX1wYOTGDqNXuavlRC,350320,4,"['detroit hip hop', 'hip hop', 'rap']",87,Superman,Eminem,564,"{'year': 2002, 'month': 5, 'day': 26}"
0.539,0.179,7,-14.33,1,0.0309,0.921,0.393,0.106,0.145,140.01,audio_features,57V4uc2b2diZ4RPHXWecb9,spotify:track:57V4uc2b2diZ4RPHXWecb9,https://api.spotify.com/v1/tracks/57V4uc2b2diZ4RPHXWecb9,https://api.spotify.com/v1/audio-analysis/57V4uc2b2diZ4RPHXWecb9,198027,3,"['irish singer-songwriter', 'modern rock', 'pov: indie']",76,Like Real People Do,Hozier,338673,"{'year': 2014, 'month': 9, 'day': 19}"
0.795,0.507,1,-8.06,1,0.303,0.0612,0.0,0.272,0.48,146.771,audio_features,0Ymjv0OJeIIPXr6s9wi3iW,spotify:track:0Ymjv0OJeIIPXr6s9wi3iW,https://api.spotify.com/v1/tracks/0Ymjv0OJeIIPXr6s9wi3iW,https://api.spotify.com/v1/audio-analysis/0Ymjv0OJeIIPXr6s9wi3iW,88304,4,,79,MATHEMATICAL DISRESPECT,Lil Mabu,9086641,"{'year': 2023, 'month': 5, 'day': 4}"
0.83,0.564,1,-7.822,1,0.235,0.177,0.0,0.128,0.107,85.042,audio_features,5FkoSXiJPKTNyYgALRJFhD,spotify:track:5FkoSXiJPKTNyYgALRJFhD,https://api.spotify.com/v1/tracks/5FkoSXiJPKTNyYgALRJFhD,https://api.spotify.com/v1/audio-analysis/5FkoSXiJPKTNyYgALRJFhD,129882,4,"['hip hop', 'rap']",84,ORANGE SODA,Baby Keem,4703566,"{'year': 2019, 'month': 7, 'day': 16}"
0.497,0.635,2,-3.927,1,0.0273,0.00621,0.0,0.117,0.203,142.063,audio_features,79uDOz0zuuWS7HWxzMmTa2,spotify:track:79uDOz0zuuWS7HWxzMmTa2,https://api.spotify.com/v1/tracks/79uDOz0zuuWS7HWxzMmTa2,https://api.spotify.com/v1/audio-analysis/79uDOz0zuuWS7HWxzMmTa2,294190,4,['pop'],83,Back To December (Taylor's Version),Taylor Swift,6688226,"{'year': 2023, 'month': 7, 'day': 7}"
0.392,0.476,1,-7.583,1,0.0249,0.397,0.000163,0.309,0.234,78.031,audio_features,1xsYj84j7hUDDnTTerGWlH,spotify:track:1xsYj84j7hUDDnTTerGWlH,https://api.spotify.com/v1/tracks/1xsYj84j7hUDDnTTerGWlH,https://api.spotify.com/v1/audio-analysis/1xsYj84j7hUDDnTTerGWlH,267597,4,"['album rock', 'classic rock', 'hard rock', 'rock']",85,Dream On,Aerosmith,106516,"{'year': 1973, 'month': 6, 'day': 27}"
0.829,0.539,11,-7.359,0,0.208,0.136,1.78e-06,0.103,0.388,99.96,audio_features,7xQAfvXzm3AkraOtGPWIZg,spotify:track:7xQAfvXzm3AkraOtGPWIZg,https://api.spotify.com/v1/tracks/7xQAfvXzm3AkraOtGPWIZg,https://api.spotify.com/v1/audio-analysis/7xQAfvXzm3AkraOtGPWIZg,149547,4,"['dfw rap', 'melodic rap', 'pop', 'rap']",84,Wow.,Post Malone,4179509,"{'year': 2018, 'month': 12, 'day': 24}"
0.845,0.517,11,-8.063,0,0.137,0.00502,2.73e-05,0.0906,0.274,119.975,audio_features,5aN5LC7k4x4oiVaEnlcTeJ,spotify:track:5aN5LC7k4x4oiVaEnlcTeJ,https://api.spotify.com/v1/tracks/5aN5LC7k4x4oiVaEnlcTeJ,https://api.spotify.com/v1/audio-analysis/5aN5LC7k4x4oiVaEnlcTeJ,130000,4,"['memphis hip hop', 'southern hip hop', 'trap']",74,Courtesy,Money Man,5284750,"{'year': 2020, 'month': 2, 'day': 21}"
0.663,0.694,10,-8.627,0,0.171,0.0253,0.0,0.0698,0.525,167.953,audio_features,7yMiX7n9SBvadzox8T5jzT,spotify:track:7yMiX7n9SBvadzox8T5jzT,https://api.spotify.com/v1/tracks/7yMiX7n9SBvadzox8T5jzT,https://api.spotify.com/v1/audio-analysis/7yMiX7n9SBvadzox8T5jzT,340920,4,"['alternative hip hop', 'modern rock', 'rock']",72,Clint Eastwood,Gorillaz,1698,"{'year': 2001, 'month': 3, 'day': 5}"
0.708,0.524,5,-12.644,1,0.0352,0.0551,3.21e-06,0.0371,0.69,111.482,audio_features,6iy4PoAuZBMvtrlDX4VxC7,spotify:track:6iy4PoAuZBMvtrlDX4VxC7,https://api.spotify.com/v1/tracks/6iy4PoAuZBMvtrlDX4VxC7,https://api.spotify.com/v1/audio-analysis/6iy4PoAuZBMvtrlDX4VxC7,200667,4,"['contemporary country', 'country', 'country road']",74,Check Yes Or No,George Strait,192288,"{'year': 1995, 'month': 9, 'day': 11}"
0.512,0.709,2,-5.766,1,0.0329,0.0415,4.25e-06,0.107,0.261,97.981,audio_features,6UoKX6uLJwhsnyTp5k5StP,spotify:track:6UoKX6uLJwhsnyTp5k5StP,https://api.spotify.com/v1/tracks/6UoKX6uLJwhsnyTp5k5StP,https://api.spotify.com/v1/audio-analysis/6UoKX6uLJwhsnyTp5k5StP,211413,4,"['classic texas country', 'contemporary country']",78,The Painter,Cody Johnson,9392985,"{'year': 2023, 'month': 8, 'day': 11}"
0.791,0.892,0,-2.58,1,0.0521,0.0509,0.000355,0.0609,0.916,97.008,audio_features,2hn2zOA2XFlv6DSmesylrL,spotify:track:2hn2zOA2XFlv6DSmesylrL,https://api.spotify.com/v1/tracks/2hn2zOA2XFlv6DSmesylrL,https://api.spotify.com/v1/audio-analysis/2hn2zOA2XFlv6DSmesylrL,150619,4,"['reggaeton', 'trap colombiano', 'trap latino', 'urbano latino']",87,QUEMA,Ryan Castro,9256905,"{'year': 2023, 'month': 7, 'day': 13}"
0.457,0.948,10,-3.364,1,0.0354,0.0191,0.0,0.0536,0.878,148.0,audio_features,0i5el041vd6nxrGEU8QRxy,spotify:track:0i5el041vd6nxrGEU8QRxy,https://api.spotify.com/v1/tracks/0i5el041vd6nxrGEU8QRxy,https://api.spotify.com/v1/audio-analysis/0i5el041vd6nxrGEU8QRxy,208960,4,"['contemporary country', 'country', 'country pop', 'country road', 'modern country rock']",72,Cruise,Florida Georgia Line,154235,"{'year': 2012, 'month': 8, 'day': 6}"
0.374,0.585,8,-9.436,1,0.054,0.748,0.0,0.821,0.654,176.859,audio_features,3R6yNicsZrWF8ybl02imcB,spotify:track:3R6yNicsZrWF8ybl02imcB,https://api.spotify.com/v1/tracks/3R6yNicsZrWF8ybl02imcB,https://api.spotify.com/v1/audio-analysis/3R6yNicsZrWF8ybl02imcB,179720,4,"['kentucky indie', 'kentucky roots', 'outlaw country']",72,Charleston Girl (Live),Tyler Childers,94489,"{'year': 1980, 'month': None, 'day': None}"
0.638,0.717,8,-5.804,1,0.0375,0.001,1.79e-06,0.113,0.422,141.904,audio_features,59NraMJsLaMCVtwXTSia8i,spotify:track:59NraMJsLaMCVtwXTSia8i,https://api.spotify.com/v1/tracks/59NraMJsLaMCVtwXTSia8i,https://api.spotify.com/v1/audio-analysis/59NraMJsLaMCVtwXTSia8i,132359,4,,93,Prada,cassö,9364087,"{'year': 2023, 'month': 8, 'day': 10}"
0.581,0.609,7,-5.389,1,0.0553,0.0336,0.000455,0.107,0.22,120.01,audio_features,15wos7ChIkysPIrX31hwwa,spotify:track:15wos7ChIkysPIrX31hwwa,https://api.spotify.com/v1/tracks/15wos7ChIkysPIrX31hwwa,https://api.spotify.com/v1/audio-analysis/15wos7ChIkysPIrX31hwwa,216000,4,"['hip pop', 'pop', 'queens hip hop', 'rap']",75,Cowgirl (feat. Lourdiz),Nicki Minaj,9816452,"{'year': 2023, 'month': 12, 'day': 8}"
0.694,0.769,6,-4.665,1,0.0325,0.163,0.0,0.0976,0.663,93.033,audio_features,72HP2M4jjw4t0AIGdEVGEF,spotify:track:72HP2M4jjw4t0AIGdEVGEF,https://api.spotify.com/v1/tracks/72HP2M4jjw4t0AIGdEVGEF,https://api.spotify.com/v1/audio-analysis/72HP2M4jjw4t0AIGdEVGEF,203880,4,"['contemporary country', 'country', 'country road']",77,Take Me Home For Christmas,Dan + Shay,6139337,"{'year': 2020, 'month': 11, 'day': 6}"
0.659,0.628,0,-8.685,0,0.179,0.186,0.0,0.105,0.262,94.05,audio_features,3JA9Jsuxr4xgHXEawAdCp4,spotify:track:3JA9Jsuxr4xgHXEawAdCp4,https://api.spotify.com/v1/tracks/3JA9Jsuxr4xgHXEawAdCp4,https://api.spotify.com/v1/audio-analysis/3JA9Jsuxr4xgHXEawAdCp4,219427,4,"['dance pop', 'pop', 'pop rap']",81,Just Can’t Get Enough,Black Eyed Peas,10630,"{'year': 2011, 'month': 2, 'day': 18}"
0.65,0.405,7,-10.156,0,0.199,0.552,0.0,0.107,0.195,124.747,audio_features,1PIgY9ybyFT9uWLM5POYGY,spotify:track:1PIgY9ybyFT9uWLM5POYGY,https://api.spotify.com/v1/tracks/1PIgY9ybyFT9uWLM5POYGY,https://api.spotify.com/v1/audio-analysis/1PIgY9ybyFT9uWLM5POYGY,218612,4,"['canadian hip hop', 'canadian pop', 'hip hop', 'pop rap', 'rap']",76,All The Parties (feat. Chief Keef),Drake,9592296,"{'year': 2023, 'month': 10, 'day': 6}"
0.852,0.675,2,-5.738,1,0.0363,0.397,0.00317,0.0905,0.528,132.005,audio_features,5RcxRGvmYai7kpFSfxe5GY,spotify:track:5RcxRGvmYai7kpFSfxe5GY,https://api.spotify.com/v1/tracks/5RcxRGvmYai7kpFSfxe5GY,https://api.spotify.com/v1/audio-analysis/5RcxRGvmYai7kpFSfxe5GY,201993,3,"['latin pop', 'latin viral pop', 'rap latina', 'reggaeton', 'trap latino', 'urbano latino']",79,CHANEL,Becky G,8967186,"{'year': 2023, 'month': 3, 'day': 30}"
0.921,0.607,1,-7.397,1,0.209,0.525,1.12e-06,0.123,0.753,140.071,audio_features,1B4gJRq61xTs6r1O0Uq2iY,spotify:track:1B4gJRq61xTs6r1O0Uq2iY,https://api.spotify.com/v1/tracks/1B4gJRq61xTs6r1O0Uq2iY,https://api.spotify.com/v1/audio-analysis/1B4gJRq61xTs6r1O0Uq2iY,197079,4,"['atl hip hop', 'rap', 'trap']",75,Casper,Takeoff,4061384,"{'year': 2018, 'month': 11, 'day': 2}"
0.533,0.376,9,-11.913,0,0.0393,0.0302,0.248,0.0926,0.187,165.007,audio_features,2EqlS6tkEnglzr7tkKAAYD,spotify:track:2EqlS6tkEnglzr7tkKAAYD,https://api.spotify.com/v1/tracks/2EqlS6tkEnglzr7tkKAAYD,https://api.spotify.com/v1/audio-analysis/2EqlS6tkEnglzr7tkKAAYD,259947,4,"['british invasion', 'classic rock', 'merseybeat', 'psychedelic rock', 'rock']",80,Come Together - Remastered 2009,The Beatles,8318113,"{'year': 1984, 'month': 6, 'day': 12}"
0.577,0.749,5,-7.215,0,0.0279,0.599,0.0115,0.183,0.255,130.97,audio_features,0BCPKOYdS2jbQ8iyB56Zns,spotify:track:0BCPKOYdS2jbQ8iyB56Zns,https://api.spotify.com/v1/tracks/0BCPKOYdS2jbQ8iyB56Zns,https://api.spotify.com/v1/audio-analysis/0BCPKOYdS2jbQ8iyB56Zns,307880,4,"['permanent wave', 'pop']",85,Clocks,Coldplay,53753,"{'year': 2002, 'month': 8, 'day': 26}"
0.403,0.159,1,-16.728,0,0.104,0.961,0.0121,0.34,0.0381,72.38,audio_features,5XsAal7ZcWg1I5T4NcRjkv,spotify:track:5XsAal7ZcWg1I5T4NcRjkv,https://api.spotify.com/v1/tracks/5XsAal7ZcWg1I5T4NcRjkv,https://api.spotify.com/v1/audio-analysis/5XsAal7ZcWg1I5T4NcRjkv,234761,4,"['art pop', 'pop']",79,Halley's Comet,Billie Eilish,6878434,"{'year': 2021, 'month': 7, 'day': 30}"
0.589,0.652,10,-7.498,1,0.373,0.704,0.00055,0.125,0.486,158.49,audio_features,3uouaAVXpQR3X8RYkJyitQ,spotify:track:3uouaAVXpQR3X8RYkJyitQ,https://api.spotify.com/v1/tracks/3uouaAVXpQR3X8RYkJyitQ,https://api.spotify.com/v1/audio-analysis/3uouaAVXpQR3X8RYkJyitQ,194960,4,['canadian contemporary r&b'],76,CYANIDE,Daniel Caesar,4660975,"{'year': 2019, 'month': 6, 'day': 28}"
0.791,0.733,6,-5.215,0,0.052,0.147,0.000381,0.0713,0.761,114.98,audio_features,7jk7gqyEonmVVYahZN5zhW,spotify:track:7jk7gqyEonmVVYahZN5zhW,https://api.spotify.com/v1/tracks/7jk7gqyEonmVVYahZN5zhW,https://api.spotify.com/v1/audio-analysis/7jk7gqyEonmVVYahZN5zhW,192360,4,"['dance pop', 'pop']",79,Circus,Britney Spears,193691,"{'year': 2008, 'month': 12, 'day': 2}"
0.529,0.127,11,-16.066,1,0.0274,0.611,0.000109,0.237,0.578,63.05,audio_features,62AuGbAkt8Ox2IrFFb8GKV,spotify:track:62AuGbAkt8Ox2IrFFb8GKV,https://api.spotify.com/v1/tracks/62AuGbAkt8Ox2IrFFb8GKV,https://api.spotify.com/v1/audio-analysis/62AuGbAkt8Ox2IrFFb8GKV,203573,4,"['adult standards', 'brill building pop', 'folk rock', 'heartland rock', 'mellow gold', 'singer-songwriter', 'soft rock', 'yacht rock']",79,Sweet Caroline,Neil Diamond,141375,"{'year': 1969, 'month': 4, 'day': 16}"
